id,address
310221,上海市上海县
310222,上海市嘉定县
310223,上海市宝山县
310224,上海市川沙县
310225,上海市南汇县
310226,上海市奉贤县
310227,上海市松江县
310228,上海市金山县
310229,上海市青浦县
310230,上海市崇明县
320000,江苏省
320100,江苏省南京市
320101,江苏省南京市市辖区
320102,江苏省南京市玄武区
320103,江苏省南京市白下区
320104,江苏省南京市秦淮区
320105,江苏省南京市建邺区
320106,江苏省南京市鼓楼区
320107,江苏省南京市下关区
320111,江苏省南京市浦口区
320112,江苏省南京市大厂区
320113,江苏省南京市栖霞区
320114,江苏省南京市雨花台区
320115,江苏省南京市江宁区
320116,江苏省南京市六合区
320120,江苏省南京市区
320121,江苏省江宁县
320122,江苏省江浦县
320123,江苏省六合县
320124,江苏省溧水县
320125,江苏省高淳县
320200,江苏省无锡市
320201,江苏省无锡市市辖区
320202,江苏省无锡市崇安区
320203,江苏省无锡市南长区
320204,江苏省无锡市北塘区
320205,江苏省无锡市锡山区
320206,江苏省无锡市惠山区
320211,江苏省无锡市滨湖区
320212,江苏省无锡市马山区
320221,江苏省江阴县
320222,江苏省无锡县
320223,江苏省宜兴县
320281,江苏省江阴市
320282,江苏省宜兴市
320283,江苏省锡山市
320300,江苏省徐州市
320301,江苏省徐州市市辖区
320302,江苏省徐州市鼓楼区
320303,江苏省徐州市云龙区
320304,江苏省徐州市九里区
320305,江苏省徐州市贾汪区
320311,江苏省徐州市泉山区
320321,江苏省丰县
320322,江苏省沛县
320323,江苏省铜山县
320324,江苏省睢宁县
320325,江苏省邳县
320326,江苏省新沂县
320381,江苏省新沂市
320382,江苏省邳州市
320400,江苏省常州市
320401,江苏省常州市市辖区
320402,江苏省常州市天宁区
320403,江苏省常州市广化区
320404,江苏省常州市钟楼区
320405,江苏省常州市戚墅堰区
320411,江苏省常州市新北区
320412,江苏省常州市武进区
320421,江苏省武进县
320422,江苏省金坛县
320423,江苏省溧阳县
320481,江苏省溧阳市
320482,江苏省金坛市
320483,江苏省武进市
320500,江苏省苏州市
320501,江苏省苏州市市辖区
320502,江苏省苏州市沧浪区
320503,江苏省苏州市平江区
320504,江苏省苏州市金阊区
320505,江苏省苏州市虎丘区
320506,江苏省苏州市吴中区
320507,江苏省苏州市相城区
320511,江苏省苏州市郊区
320520,江苏省常熟市
320521,江苏省沙洲县
320522,江苏省太仓县
320523,江苏省昆山县
320524,江苏省吴县
320525,江苏省吴江县
320581,江苏省常熟市
320582,江苏省张家港市
320583,江苏省昆山市
320584,江苏省吴江市
320585,江苏省太仓市
320586,江苏省吴县市
320600,江苏省南通市
320601,江苏省南通市市辖区
320602,江苏省南通市崇川区
320611,江苏省南通市港闸区
320621,江苏省海安县
320622,江苏省如皋县
320623,江苏省如东县
320624,江苏省南通县
320625,江苏省海门县
320626,江苏省启东县
320681,江苏省启东市
320682,江苏省如皋市
320683,江苏省通州市
320684,江苏省海门市
320700,江苏省连云港市
320701,江苏省连云港市市辖区
320702,江苏省连云港市新海区
320703,江苏省连云港市连云区
320704,江苏省连云港市云台区
320705,江苏省连云港市新浦区
320706,江苏省连云港市海州区
320721,江苏省赣榆县
320722,江苏省东海县
320723,江苏省灌云县
320724,江苏省灌南县
320800,江苏省淮安市
320801,江苏省淮安市市辖区
320802,江苏省淮安市清河区
320803,江苏省淮安市楚州区
320804,江苏省淮安市淮阴区
320811,江苏省淮安市清浦区
320821,江苏省淮阴县
320822,江苏省灌南县
320823,江苏省沭阳县
320824,江苏省宿迁县
320825,江苏省泗阳县
320826,江苏省涟水县
320827,江苏省泗洪县
320828,江苏省淮安县
320829,江苏省洪泽县
320830,江苏省盱眙县
320831,江苏省金湖县
320881,江苏省宿迁市
320882,江苏省淮安市
320900,江苏省盐城市
320901,江苏省盐城市市辖区
320902,江苏省盐城市亭湖区
320903,江苏省盐城市盐都区
320911,江苏省盐城市郊区
320921,江苏省响水县
320922,江苏省滨海县
320923,江苏省阜宁县
320924,江苏省射阳县
320925,江苏省建湖县
320926,江苏省大丰县
320927,江苏省东台县
320928,江苏省盐都县
320981,江苏省东台市
320982,江苏省大丰市
321000,江苏省扬州市
321001,江苏省扬州市市辖区
321002,江苏省扬州市广陵区
321003,江苏省扬州市邗江区
321011,江苏省扬州市郊区
321019,江苏省仪征市
321020,江苏省泰州市
321021,江苏省兴化县
321022,江苏省高邮县
321023,江苏省宝应县
321024,江苏省靖江县
321025,江苏省泰兴县
321026,江苏省江都县
321027,江苏省邗江县
321028,江苏省泰县
321029,江苏省仪征县
321081,江苏省仪征市
321082,江苏省泰州市
321083,江苏省兴化市
321084,江苏省高邮市
321085,江苏省泰兴市
321086,江苏省靖江市
321088,江苏省江都市
321100,江苏省镇江市
321101,江苏省镇江市市辖区
321102,江苏省镇江市京口区
321111,江苏省镇江市润州区
321112,江苏省镇江市丹徒区
321121,江苏省丹徒县
321122,江苏省丹阳县
321123,江苏省句容县
321124,江苏省扬中县
321181,江苏省丹阳市
321182,江苏省扬中市
321183,江苏省句容市
321200,江苏省泰州市
321201,江苏省泰州市市辖区
321202,江苏省泰州市海陵区
321203,江苏省泰州市高港区
321281,江苏省兴化市
321282,江苏省靖江市
321283,江苏省泰兴市
321284,江苏省姜堰市
321300,江苏省宿迁市
321301,江苏省宿迁市市辖区
321302,江苏省宿迁市宿城区
321311,江苏省宿迁市宿豫区
321321,江苏省宿豫县
321322,江苏省沭阳县
321323,江苏省泗阳县
321324,江苏省泗洪县
322100,江苏省徐州地区
322121,江苏省丰县
322122,江苏省沛县
322123,江苏省铜山县
322124,江苏省睢宁县
322125,江苏省邳县
322126,江苏省新沂县
322127,江苏省东海县
322128,江苏省赣榆县
322200,江苏省淮阴地区
322201,江苏省清江市
322221,江苏省淮阴县
322222,江苏省灌云县
322223,江苏省灌南县
322224,江苏省沭阳县
322225,江苏省宿迁县
322226,江苏省泗阳县
322227,江苏省涟水县
322228,江苏省泗洪县
322229,江苏省淮安县
322230,江苏省洪泽县
322231,江苏省盱眙县
322232,江苏省金湖县
322300,江苏省盐城地区
322321,江苏省响水县
322322,江苏省滨海县
322323,江苏省阜宁县
322324,江苏省射阳县
322325,江苏省建湖县
322326,江苏省盐城县
322327,江苏省大丰县
322328,江苏省东台县
322400,江苏省扬州地区
322401,江苏省扬州市
322402,江苏省泰州市
322421,江苏省兴化县
322422,江苏省高邮县
322423,江苏省宝应县
322424,江苏省靖江县
322425,江苏省泰兴县
322426,江苏省江都县
322427,江苏省邗江县
322428,江苏省泰县
322429,江苏省仪征县
322500,江苏省南通地区
322521,江苏省海安县
322522,江苏省如皋县
322523,江苏省如东县
322524,江苏省南通县
322525,江苏省海门县
322526,江苏省启东县
322600,江苏省镇江地区
322601,江苏省镇江市
322621,江苏省丹徒县
322622,江苏省武进县
322623,江苏省丹阳县
322624,江苏省句容县
322625,江苏省金坛县
322626,江苏省溧水县
322627,江苏省高淳县
322628,江苏省溧阳县
322629,江苏省宜兴县
322630,江苏省扬中县
322700,江苏省苏州地区
322721,江苏省江阴县
322722,江苏省无锡县
322723,江苏省沙洲县
322724,江苏省常熟县
322725,江苏省太仓县
322726,江苏省昆山县
322727,江苏省吴县
322728,江苏省吴江县
329000,江苏省省直辖行政单位
329001,江苏省泰州市
329002,江苏省仪征市
329003,江苏省常熟市
329004,江苏省张家港市
329005,江苏省江阴市
329006,江苏省宿迁市
329007,江苏省丹阳市
329008,江苏省东台市
329009,江苏省兴化市
329010,江苏省淮安市
329011,江苏省宜兴市
330000,浙江省
330100,浙江省杭州市
330101,浙江省杭州市市辖区
330102,浙江省杭州市上城区
330103,浙江省杭州市下城区
330104,浙江省杭州市江干区
330105,浙江省杭州市拱墅区
330106,浙江省杭州市西湖区
330107,浙江省杭州市半山区
330108,浙江省杭州市滨江区
330109,浙江省杭州市萧山区
330110,浙江省杭州市余杭区
330120,浙江省杭州市区
330121,浙江省萧山县
330122,浙江省桐庐县
330123,浙江省富阳县
330124,浙江省临安县
330125,浙江省余杭县
330126,浙江省建德县
330127,浙江省淳安县
330181,浙江省萧山市
330182,浙江省建德市
330183,浙江省富阳市
330184,浙江省余杭市
330185,浙江省临安市
330200,浙江省宁波市
330201,浙江省宁波市市辖区
330202,浙江省宁波市镇明区
330203,浙江省宁波市海曙区
330204,浙江省宁波市江东区
330205,浙江省宁波市江北区
330206,浙江省宁波市北仑区
330211,浙江省宁波市镇海区
330212,浙江省宁波市鄞州区
330219,浙江省余姚市
330220,浙江省宁波市区
330221,浙江省镇海县
330222,浙江省慈溪县
330223,浙江省余姚县
330224,浙江省奉化县
330225,浙江省象山县
330226,浙江省宁海县
330227,浙江省鄞县
330281,浙江省余姚市
330282,浙江省慈溪市
330283,浙江省奉化市
330300,浙江省温州市
330301,浙江省温州市市辖区
330302,浙江省温州市鹿城区
330303,浙江省温州市龙湾区
330304,浙江省温州市瓯海区
330320,浙江省温州市区
330321,浙江省瓯海县
330322,浙江省洞头县
330323,浙江省乐清县
330324,浙江省永嘉县
330325,浙江省瑞安县
330326,浙江省平阳县
330327,浙江省苍南县
330328,浙江省文成县
330329,浙江省泰顺县
330381,浙江省瑞安市
330382,浙江省乐清市
330400,浙江省嘉兴市
330401,浙江省嘉兴市市辖区
330402,浙江省嘉兴市秀城区
330411,浙江省嘉兴市秀洲区
330421,浙江省嘉善县
330422,浙江省平湖县
330423,浙江省海宁县
330424,浙江省海盐县
330425,浙江省桐乡县
330481,浙江省海宁市
330482,浙江省平湖市
330483,浙江省桐乡市
330500,浙江省湖州市
330501,浙江省湖州市市辖区
330502,浙江省湖州市城区
330503,浙江省湖州市南浔区
330511,浙江省湖州市郊区
330521,浙江省德清县
330522,浙江省长兴县
330523,浙江省安吉县
330600,浙江省绍兴市
330601,浙江省绍兴市市辖区
330602,浙江省绍兴市越城区
330621,浙江省绍兴县
330622,浙江省上虞县
330623,浙江省嵊县
330624,浙江省新昌县
330625,浙江省诸暨县
330681,浙江省诸暨市
330682,浙江省上虞市
330683,浙江省嵊州市
330700,浙江省金华市
330701,浙江省金华市市辖区
330702,浙江省金华市婺城区
330703,浙江省金华市金东区
330719,浙江省兰溪市
330721,浙江省金华县
330722,浙江省永康县
330723,浙江省武义县
330724,浙江省东阳县
330725,浙江省义乌县
330726,浙江省浦江县
330727,浙江省磐安县
330781,浙江省兰溪市
330782,浙江省义乌市
330783,浙江省东阳市
330784,浙江省永康市
330800,浙江省衢州市
330801,浙江省衢州市市辖区
330802,浙江省衢州市柯城区
330803,浙江省衢州市衢江区
330821,浙江省衢县
330822,浙江省常山县
330823,浙江省江山县
330824,浙江省开化县
330825,浙江省龙游县
330881,浙江省江山市
330900,浙江省舟山市
330901,浙江省舟山市市辖区
330902,浙江省舟山市定海区
330903,浙江省舟山市普陀区
330921,浙江省岱山县
330922,浙江省嵊泗县
331000,浙江省台州市
331001,浙江省台州市市辖区
331002,浙江省台州市椒江区
331003,浙江省台州市黄岩区
331004,浙江省台州市路桥区
331021,浙江省玉环县
331022,浙江省三门县
331023,浙江省天台县
331024,浙江省仙居县
331081,浙江省温岭市
331082,浙江省临海市
331100,浙江省丽水市
331101,浙江省丽水市市辖区
331102,浙江省丽水市莲都区
331121,浙江省青田县
331122,浙江省缙云县
331123,浙江省遂昌县
331124,浙江省松阳县
331125,浙江省云和县
331126,浙江省庆元县
331127,浙江省景宁畲族自治县
331181,浙江省龙泉市
332100,浙江省嘉兴地区
332101,浙江省湖州市
332102,浙江省嘉兴市
332121,浙江省嘉善县
332122,浙江省平湖县
332123,浙江省海宁县
332124,浙江省海盐县
332125,浙江省桐乡县
332126,浙江省德清县
332127,浙江省长兴县
332128,浙江省安吉县
332200,浙江省宁波地区
332221,浙江省慈溪县
332222,浙江省余姚县
332223,浙江省奉化县
332224,浙江省象山县
332225,浙江省宁海县
332226,浙江省鄞县
332300,浙江省绍兴地区
332301,浙江省绍兴市
332321,浙江省上虞县
332322,浙江省嵊县
332323,浙江省新昌县
332324,浙江省诸暨县
332400,浙江省金华地区
332401,浙江省金华市
332402,浙江省衢州市
332421,浙江省兰溪县
332422,浙江省永康县
332423,浙江省武义县
332424,浙江省东阳县
332425,浙江省义乌县
332426,浙江省浦江县
332427,浙江省常山县
332428,浙江省江山县
332429,浙江省开化县
332430,浙江省龙游县
332431,浙江省磐安县
332500,浙江省丽水地区
332501,浙江省丽水市
332502,浙江省龙泉市
332521,浙江省丽水县
332522,浙江省青田县
332523,浙江省云和县
332524,浙江省龙泉县
332525,浙江省庆元县
332526,浙江省缙云县
332527,浙江省遂昌县
332528,浙江省松阳县
332529,浙江省景宁畲族自治县
332600,浙江省台州地区
332601,浙江省椒江市
332602,浙江省临海市
332603,浙江省黄岩市
332621,浙江省临海县
332622,浙江省黄岩县
332623,浙江省温岭县
332624,浙江省仙居县
332625,浙江省天台县
332626,浙江省三门县
332627,浙江省玉环县
332700,浙江省舟山地区
332721,浙江省定海县
332722,浙江省普陀县
332723,浙江省岱山县
332724,浙江省嵊泗县
339000,浙江省省直辖行政单位
339001,浙江省余姚市
339002,浙江省海宁市
339003,浙江省兰溪市
339004,浙江省瑞安市
339005,浙江省萧山市
339006,浙江省江山市
339007,浙江省义乌市
339008,浙江省东阳市
339009,浙江省慈溪市
339010,浙江省奉化市
340000,安徽省
340100,安徽省合肥市
340101,安徽省合肥市市辖区
340102,安徽省合肥市瑶海区
340103,安徽省合肥市庐阳区
340104,安徽省合肥市蜀山区
340111,安徽省合肥市包河区
340120,安徽省合肥市区
340121,安徽省长丰县
340122,安徽省肥东县
340123,安徽省肥西县
340200,安徽省芜湖市
340201,安徽省芜湖市市辖区
340202,安徽省芜湖市镜湖区
340203,安徽省芜湖市马塘区
340204,安徽省芜湖市新芜区
340207,安徽省芜湖市鸠江区
340211,安徽省芜湖市郊区
340220,安徽省芜湖市区
340221,安徽省芜湖县
340222,安徽省繁昌县
340223,安徽省南陵县
340224,安徽省青阳县
340300,安徽省蚌埠市
340301,安徽省蚌埠市市辖区
340302,安徽省蚌埠市龙子湖区
340303,安徽省蚌埠市蚌山区
340304,安徽省蚌埠市禹会区
340311,安徽省蚌埠市淮上区
340321,安徽省怀远县
340322,安徽省五河县
340323,安徽省固镇县
340400,安徽省淮南市
340401,安徽省淮南市市辖区
340402,安徽省淮南市大通区
340403,安徽省淮南市田家庵区
340404,安徽省淮南市谢家集区
340405,安徽省淮南市八公山区
340406,安徽省淮南市潘集区
340420,安徽省淮南市区
340421,安徽省凤台县
340500,安徽省马鞍山市
340501,安徽省马鞍山市市辖区
340502,安徽省马鞍山市金家庄区
340503,安徽省马鞍山市花山区
340504,安徽省马鞍山市雨山区
340505,安徽省马鞍山市向山区
340511,安徽省马鞍山市郊区
340521,安徽省当涂县
340600,安徽省淮北市
340601,安徽省淮北市市辖区
340602,安徽省淮北市杜集区
340603,安徽省淮北市相山区
340604,安徽省淮北市烈山区
340611,安徽省淮北市郊区
340620,安徽省淮北市区
340621,安徽省濉溪县
340700,安徽省铜陵市
340701,安徽省铜陵市市辖区
340702,安徽省铜陵市铜官山区
340703,安徽省铜陵市狮子山区
340704,安徽省铜陵市铜山区
340711,安徽省铜陵市郊区
340720,安徽省铜陵市区
340721,安徽省铜陵县
340800,安徽省安庆市
340801,安徽省安庆市市辖区
340802,安徽省安庆市迎江区
340803,安徽省安庆市大观区
340811,安徽省安庆市郊区
340821,安徽省桐城县
340822,安徽省怀宁县
340823,安徽省枞阳县
340824,安徽省潜山县
340825,安徽省太湖县
340826,安徽省宿松县
340827,安徽省望江县
340828,安徽省岳西县
340881,安徽省桐城市
340900,安徽省省直辖行政单位
340901,安徽省黄山市
341000,安徽省黄山市
341001,安徽省黄山市市辖区
341002,安徽省黄山市屯溪区
341003,安徽省黄山市黄山区
341004,安徽省黄山市徽州区
341021,安徽省歙县
341022,安徽省休宁县
341023,安徽省黟县
341024,安徽省祁门县
341100,安徽省滁州市
341101,安徽省滁州市市辖区
341102,安徽省滁州市琅琊区
341103,安徽省滁州市南谯区
341122,安徽省来安县
341124,安徽省全椒县
341125,安徽省定远县
341126,安徽省凤阳县
341127,安徽省嘉山县
341181,安徽省天长市
341182,安徽省明光市
341200,安徽省阜阳市
341201,安徽省阜阳市市辖区
341202,安徽省阜阳市颍州区
341203,安徽省阜阳市颍东区
341204,安徽省阜阳市颍泉区
341221,安徽省临泉县
341222,安徽省太和县
341223,安徽省涡阳县
341224,安徽省蒙城县
341225,安徽省阜南县
341226,安徽省颍上县
341227,安徽省利辛县
341281,安徽省亳州市
341282,安徽省界首市
341300,安徽省宿州市
341301,安徽省宿州市市辖区
341302,安徽省宿州市墉桥区
341321,安徽省砀山县
341322,安徽省萧县
341323,安徽省灵璧县
341324,安徽省泗县
341400,安徽省巢湖市
341401,安徽省巢湖市市辖区
341402,安徽省巢湖市居巢区
341421,安徽省庐江县
341422,安徽省无为县
341423,安徽省含山县
341424,安徽省和县
341500,安徽省六安市
341501,安徽省六安市市辖区
341502,安徽省六安市金安区
341503,安徽省六安市裕安区
341521,安徽省寿县
341522,安徽省霍邱县
341523,安徽省舒城县
341524,安徽省金寨县
341525,安徽省霍山县
341600,安徽省亳州市
341601,安徽省亳州市市辖区
341602,安徽省亳州市谯城区
341621,安徽省涡阳县
341622,安徽省蒙城县
341623,安徽省利辛县
341700,安徽省池州市
341701,安徽省池州市市辖区
341702,安徽省池州市贵池区
341721,安徽省东至县
341722,安徽省石台县
341723,安徽省青阳县
341800,安徽省宣城市
341801,安徽省宣城市市辖区
341802,安徽省宣城市宣州区
341821,安徽省郎溪县
341822,安徽省广德县
341823,安徽省泾县
341824,安徽省绩溪县
341825,安徽省旌德县
341881,安徽省宁国市
342100,安徽省阜阳地区
342101,安徽省阜阳市
342102,安徽省亳州市
342103,安徽省界首市
342121,安徽省阜阳县
342122,安徽省临泉县
342123,安徽省太和县
342124,安徽省涡阳县
342125,安徽省蒙城县
342126,安徽省亳县
342127,安徽省阜南县
342128,安徽省颍上县
342129,安徽省界首县
342130,安徽省利辛县
342200,安徽省宿县地区
342201,安徽省宿州市
342221,安徽省砀山县
342222,安徽省萧县
342223,安徽省宿县
342224,安徽省灵壁县
342225,安徽省泗县
342226,安徽省怀远县
342227,安徽省五河县
342228,安徽省固镇县
342300,安徽省滁县地区
342301,安徽省滁州市
342321,安徽省天长县
342322,安徽省来安县
342323,安徽省滁县
342324,安徽省全椒县
342325,安徽省定远县
342326,安徽省凤阳县
342327,安徽省嘉山县
342400,安徽省六安地区
342401,安徽省六安市
342421,安徽省六安县
342422,安徽省寿县
342423,安徽省霍邱县
342424,安徽省肥西县
342425,安徽省舒城县
342426,安徽省金寨县
342427,安徽省霍山县
342500,安徽省宣城地区
342501,安徽省宣州市
342502,安徽省宁国市
342521,安徽省宣城县
342522,安徽省郎溪县
342523,安徽省广德县
342524,安徽省宁国县
342525,安徽省当涂县
342526,安徽省繁昌县
342527,安徽省南陵县
342528,安徽省青阳县
342529,安徽省泾县
342530,安徽省旌德县
342531,安徽省绩溪县
342600,安徽省巢湖地区
342601,安徽省巢湖市
342621,安徽省肥东县
342622,安徽省庐江县
342623,安徽省无为县
342624,安徽省巢县
342625,安徽省含山县
342626,安徽省和县
342700,安徽省徽州地区
342701,安徽省屯溪市
342721,安徽省绩溪县
342722,安徽省旌德县
342723,安徽省歙县
342724,安徽省休宁县
342725,安徽省黟县
342726,安徽省祁门县
342727,安徽省太平县
342728,安徽省石台县
342800,安徽省安庆地区
342821,安徽省怀宁县
342822,安徽省桐城县
342823,安徽省枞阳县
342824,安徽省潜山县
342825,安徽省太湖县
342826,安徽省宿松县
342827,安徽省望江县
342828,安徽省岳西县
342829,安徽省东至县
342830,安徽省贵池县
342900,安徽省池州地区
342901,安徽省贵池市
342921,安徽省东至县
342922,安徽省石台县
342923,安徽省青阳县
350000,福建省
350100,福建省福州市
350101,福建省福州市市辖区
350102,福建省福州市鼓楼区
350103,福建省福州市台江区
350104,福建省福州市仓山区
350105,福建省福州市马尾区
350111,福建省福州市晋安区
350120,福建省福州市区
350121,福建省闽侯县
350122,福建省连江县
350123,福建省罗源县
350124,福建省闽清县
350125,福建省永泰县
350126,福建省长乐县
350127,福建省福清县
350128,福建省平潭县
350181,福建省福清市
350182,福建省长乐市
350200,福建省厦门市
350201,福建省厦门市市辖区
350202,福建省厦门市鼓浪屿区
350203,福建省厦门市思明区
350204,福建省厦门市开元区
350205,福建省厦门市海沧区
350206,福建省厦门市湖里区
350211,福建省厦门市集美区
350212,福建省厦门市同安区
350213,福建省厦门市翔安区
350220,福建省厦门市区
350221,福建省同安县
350300,福建省莆田市
350301,福建省莆田市市辖区
350302,福建省莆田市城厢区
350303,福建省莆田市涵江区
350304,福建省莆田市荔城区
350305,福建省莆田市秀屿区
350321,福建省莆田县
350322,福建省仙游县
350400,福建省三明市
350401,福建省三明市市辖区
350402,福建省三明市梅列区
350403,福建省三明市三元区
350420,福建省永安市
350421,福建省明溪县
350422,福建省永安县
350423,福建省清流县
350424,福建省宁化县
350425,福建省大田县
350426,福建省尤溪县
350427,福建省沙县
350428,福建省将乐县
350429,福建省泰宁县
350430,福建省建宁县
350481,福建省永安市
350500,福建省泉州市
350501,福建省泉州市市辖区
350502,福建省泉州市鲤城区
350503,福建省泉州市丰泽区
350504,福建省泉州市洛江区
350505,福建省泉州市泉港区
350521,福建省惠安县
350522,福建省晋江县
350523,福建省南安县
350524,福建省安溪县
350525,福建省永春县
350526,福建省德化县
350527,福建省金门县
350581,福建省石狮市
350582,福建省晋江市
350583,福建省南安市
350600,福建省漳州市
350601,福建省漳州市市辖区
350602,福建省漳州市芗城区
350603,福建省漳州市龙文区
350619,福建省漳州市漳州开发区
350621,福建省龙海县
350622,福建省云霄县
350623,福建省漳浦县
350624,福建省诏安县
350625,福建省长泰县
350626,福建省东山县
350627,福建省南靖县
350628,福建省平和县
350629,福建省华安县
350681,福建省龙海市
350700,福建省南平市
350701,福建省南平市市辖区
350702,福建省南平市延平区
350721,福建省顺昌县
350722,福建省浦城县
350723,福建省光泽县
350724,福建省松溪县
350725,福建省政和县
350781,福建省邵武市
350782,福建省武夷山市
350783,福建省建瓯市
350784,福建省建阳市
350800,福建省龙岩市
350801,福建省龙岩市市辖区
350802,福建省龙岩市新罗区
350821,福建省长汀县
350822,福建省永定县
350823,福建省上杭县
350824,福建省武平县
350825,福建省连城县
350881,福建省漳平市
350900,福建省宁德市
350901,福建省宁德市市辖区
350902,福建省宁德市蕉城区
350909,福建省宁德市闽东华侨经济开发区
350921,福建省霞浦县
350922,福建省古田县
350923,福建省屏南县
350924,福建省寿宁县
350925,福建省周宁县
350926,福建省柘荣县
350981,福建省福安市
350982,福建省福鼎市
352100,福建省南平地区
352101,福建省南平市
352102,福建省邵武市
352103,福建省武夷山市
352104,福建省建瓯市
352121,福建省顺昌县
352122,福建省建阳县
352123,福建省建瓯县
352124,福建省浦城县
352125,福建省邵武县
352126,福建省崇安县
352127,福建省光泽县
352128,福建省松溪县
352129,福建省政和县
352200,福建省宁德地区
352201,福建省宁德市
352202,福建省福安市
352203,福建省福鼎市
352221,福建省宁德县
352222,福建省连江县
352223,福建省罗源县
352224,福建省福鼎县
352225,福建省霞浦县
352226,福建省福安县
352227,福建省古田县
352228,福建省屏南县
352229,福建省寿宁县
352230,福建省周宁县
352231,福建省柘荣县
352300,福建省莆田地区
352321,福建省闽清县
352322,福建省永泰县
352323,福建省长乐县
352324,福建省福清市
352325,福建省平潭县
352326,福建省莆田县
352327,福建省仙游县
352400,福建省晋江地区
352401,福建省泉州市
352421,福建省惠安县
352422,福建省晋江县
352423,福建省南安县
352424,福建省安溪县
352425,福建省永春县
352426,福建省德化县
352427,福建省金门县
352500,福建省龙溪地区
352501,福建省漳州市
352521,福建省龙海县
352522,福建省云霄县
352523,福建省漳浦县
352524,福建省诏安县
352525,福建省长泰县
352526,福建省东山县
352527,福建省南靖县
352528,福建省平和县
352529,福建省华安县
352600,福建省龙岩地区
352601,福建省龙岩市
352602,福建省漳平市
352622,福建省长汀县
352623,福建省永定县
352624,福建省上杭县
352625,福建省武平县
352626,福建省漳平县
352627,福建省连城县
352700,福建省三明地区
352701,福建省三明市
352721,福建省明溪县
352722,福建省永安县
352723,福建省清流县
352724,福建省宁化县
352725,福建省大田县
352726,福建省尤溪县
352727,福建省沙县
352728,福建省将乐县
352729,福建省泰宁县
352730,福建省建宁县
359000,福建省省直辖行政单位
359001,福建省永安市
359002,福建省石狮市
360000,江西省
360100,江西省南昌市
360101,江西省南昌市市辖区
360102,江西省南昌市东湖区
360103,江西省南昌市西湖区
360104,江西省南昌市青云谱区
360105,江西省南昌市湾里区
360111,江西省南昌市青山湖区
360120,江西省南昌市区
360121,江西省南昌县
360122,江西省新建县
360123,江西省安义县
360124,江西省进贤县
360200,江西省景德镇市
360201,江西省景德镇市市辖区
360202,江西省景德镇市昌江区
360203,江西省景德镇市珠山区
360211,江西省景德镇市鹅湖区
360212,江西省景德镇市蛟潭区
360221,江西省乐平县
360222,江西省浮梁县
360281,江西省乐平市
360300,江西省萍乡市
360301,江西省萍乡市市辖区
360302,江西省萍乡市安源区
360311,江西省萍乡市上栗区
360312,江西省萍乡市芦溪区
360313,江西省萍乡市湘东区
360321,江西省莲花县
360322,江西省上栗县
360323,江西省芦溪县
360400,江西省九江市
360401,江西省九江市市辖区
360402,江西省九江市庐山区
360403,江西省九江市浔阳区
360411,江西省九江市郊区
360421,江西省九江县
360422,江西省瑞昌县
360423,江西省武宁县
360424,江西省修水县
360425,江西省永修县
360426,江西省德安县
360427,江西省星子县
360428,江西省都昌县
360429,江西省湖口县
360430,江西省彭泽县
360481,江西省瑞昌市
360500,江西省新余市
360501,江西省新余市市辖区
360502,江西省新余市渝水区
360521,江西省分宜县
360600,江西省鹰潭市
360601,江西省鹰潭市市辖区
360602,江西省鹰潭市月湖区
360621,江西省贵溪县
360622,江西省余江县
360681,江西省贵溪市
360700,江西省赣州市
360701,江西省赣州市市辖区
360702,江西省赣州市章贡区
360721,江西省赣县
360722,江西省信丰县
360723,江西省大余县
360724,江西省上犹县
360725,江西省崇义县
360726,江西省安远县
360727,江西省龙南县
360728,江西省定南县
360729,江西省全南县
360730,江西省宁都县
360731,江西省于都县
360732,江西省兴国县
360733,江西省会昌县
360734,江西省寻乌县
360735,江西省石城县
360781,江西省瑞金市
360782,江西省南康市
360800,江西省吉安市
360801,江西省吉安市市辖区
360802,江西省吉安市吉州区
360803,江西省吉安市青原区
360821,江西省吉安县
360822,江西省吉水县
360823,江西省峡江县
360824,江西省新干县
360825,江西省永丰县
360826,江西省泰和县
360827,江西省遂川县
360828,江西省万安县
360829,江西省安福县
360830,江西省永新县
360881,江西省井冈山市
360900,江西省宜春市
360901,江西省宜春市市辖区
360902,江西省宜春市袁州区
360921,江西省奉新县
360922,江西省万载县
360923,江西省上高县
360924,江西省宜丰县
360925,江西省靖安县
360926,江西省铜鼓县
360981,江西省丰城市
360982,江西省樟树市
360983,江西省高安市
361000,江西省抚州市
361001,江西省抚州市市辖区
361002,江西省抚州市临川区
361021,江西省南城县
361022,江西省黎川县
361023,江西省南丰县
361024,江西省崇仁县
361025,江西省乐安县
361026,江西省宜黄县
361027,江西省金溪县
361028,江西省资溪县
361029,江西省东乡县
361030,江西省广昌县
361100,江西省上饶市
361101,江西省上饶市市辖区
361102,江西省上饶市信州区
361121,江西省上饶县
361122,江西省广丰县
361123,江西省玉山县
361124,江西省铅山县
361125,江西省横峰县
361126,江西省弋阳县
361127,江西省余干县
361128,江西省鄱阳县
361129,江西省万年县
361130,江西省婺源县
361181,江西省德兴市
362100,江西省赣州地区
362101,江西省赣州市
362102,江西省瑞金市
362103,江西省南康市
362121,江西省赣县
362122,江西省南康县
362123,江西省信丰县
362124,江西省大余县
362125,江西省上犹县
362126,江西省崇义县
362127,江西省安远县
